complaint_id,complaint_text,category,submitted_via,created_date
122415,<p>I was! charged twice for my last bill happening for the last 3 days</p>,Billing,Phone,30-01-2024
122416,Product quality is not as advertised this is! unacceptable,Product Issue,Phone,18-02-2024
122417,<i>Service experience was poor happening!! for the last 3 days</i>,Other,Email,29-04-2024
122418,<i>The item does not function as expected. please resolve asap</i>,Product Issue,Chat,31-01-2024
122419,Facing error code while using the service this is unacceptable,Technical Support,Website,27-09-2024
122420,<i>Late fee applied. even though I paid on time this is unacceptable</i>,Billing,Website,06-03-2024
122421,Facing<br>error code while using the service please resolve asap,Technical Support,Chat,27-01-2024
122422,The item## does not function as expected please resolve asap,Product Issue,Chat,07-01-2024
122423,"My account was locked without reason this is, unacceptable",Account Management,Chat,30-08-2024
122424,Unauthorized changes made to my account no response from support,Account Management,Website,10-02-2024
122425,<b>Password<br>reset link? is not working no response from support</b>,Account Management,Chat,03-09-2024
122426,The product stopped working within a week happening for the last 3. days,Product Issue,Phone,18-06-2024
122427,<p>Incorrect<br>charges have appeared on my invoice happening for the last 3 days</p>,Billing,Email,29-08-2024
122428,<p>App crashes whenever I try to open it... please resolve asap</p>,Technical Support,Website,06-02-2024
122429,Received a## damaged product this is unacceptable,Product Issue,Phone,13-09-2024
122430,Missing components in the package need urgent help,Product Issue,Website,20-06-2024
122431,<i>Unexpected charges added without notificationI cancelled my order but refund is still pendingMoney deducted but refund not credited this is unacceptable</i>,Billing,Email,19-02-2024
122432,Password reset link is not working need urgent help,Account Management,Website,07-09-2024
122433,Facing<br>error code while using the service no response from support,Technical Support,Email,11-10-2024
122434,<b>App crashes whenever I try to open it need urgent help</b>,Technical Support,Chat,26-09-2024
122435,<b>Received a! damaged product no response from support</b>,Product Issue,Phone,03-08-2024
122436,Facing error code while using the service this## is unacceptable,Technical Support,Email,21-09-2024
122437,I was charged twice for my last bill happening for the last 3 days,Billing,Email,14-07-2024
122438,<b>Facing<br>issues updating account?? details need urgent help</b>,Account Management,Website,25-07-2024
122439,"<i>Late fee applied even though I paid on time happening for the, last 3 days</i>",Billing,Website,15-05-2024
122440,Internet connection keeps dropping frequently. no response from support,Technical Support,Phone,07-03-2024
122441,I was charged twice for my last bill need urgent help,Billing,Website,16-01-2024
122442,Received a damaged product please resolve asap,Product Issue,Phone,01-03-2024
122443,The product stopped working within a week please resolve asap,Product Issue,Website,16-07-2024
122444,Facing<br>error code?? while using the service happening for the last 3 days,Technical Support,Email,24-08-2024
122445,The product stopped working! within a week happening for the last 3 days,Product Issue,Chat,02-01-2024
122446,Late fee applied?? even though I paid on time this is unacceptable,Billing,Website,10-07-2024
122447,<p>Facing issues updating account details need urgent help</p>,Account Management,Email,05-03-2024
122448,Unexpected charges added without notificationI cancelled?? my order but refund is still pendingMoney deducted but refund not credited need urgent help,Billing,Email,03-09-2024
122449,Unable<br>to login? to my account please resolve asap,Account Management,Email,07-04-2024
122450,<p>Service experience was poor please resolve asap</p>,Other,Phone,05-08-2024
122451,"<i>Unable to, connect to the server please resolve asap</i>",Technical Support,Email,02-10-2024
122452,The product stopped working within a week no response from support,Product Issue,Chat,01-01-2024
122453,Unable to login? to my account please resolve asap,Account Management,Email,16-03-2024
122454,<p>App crashes whenever I try to open it no response from support</p>,Technical Support,Email,30-04-2024
122455,<p>My payment was successful but the bill still shows unpaid happening for the last 3 days</p>,Billing,Phone,17-01-2024
122456,<p>Received<br>a damaged product no response from!! support</p>,Product Issue,Email,11-10-2024
122457,Received<br>a damaged product no!! response from support,Product Issue,Phone,12-09-2024
122458,<b>Need clarification regarding. company policy need urgent help</b>,Other,Email,19-09-2024
122459,The product stopped working within a week need urgent help,Product Issue,Phone,29-06-2024
122460,"<p>Very unhappy with the overall service please, resolve asap</p>",Other,Chat,30-06-2024
122461,Unauthorized changes made to my account no response! from support,Account Management,Email,11-01-2024
122462,<p>I want to file a general complaint please resolve asap</p>,Other,Chat,18-02-2024
122463,Internet connection keeps dropping frequently happening for the last 3 days,Technical Support,Chat,18-03-2024
122464,Unauthorized<br>changes made to my account need urgent help,Account Management,Email,26-08-2024
122465,"Very unhappy with the overall service no response, from support",Other,Phone,29-01-2024
122466,<i>The<br>product## stopped working within a week need urgent help</i>,Product Issue,Email,19-02-2024
122467,"The product, stopped working within a week please resolve asap",Product Issue,Email,04-10-2024
122468,"Unauthorized changes made to my, account please resolve asap",Account Management,Chat,08-10-2024
122469,Late fee applied even though I paid on... time happening for the last 3 days,Billing,Website,25-10-2024
122470,Facing error code while using the service please resolve asap,Technical Support,Email,16-06-2024
122471,<i>Missing components in the package no response from support</i>,Product Issue,Email,18-07-2024
122472,<i>The product stopped working within a week please resolve!! asap</i>,Product Issue,Chat,13-04-2024
122473,Need clarification regarding company policy happening for the last 3 days,Other,Website,04-10-2024
122474,<b>Unable to connect to the server this is unacceptable</b>,Technical Support,Email,10-08-2024
122475,<b>Password reset... link is not working need urgent help</b>,Account Management,Website,29-05-2024
122476,Missing components in the package happening for the last 3 days,Product Issue,Email,19-03-2024
122477,The<br>website is extremely slow and unresponsive!! please resolve asap,Technical Support,Email,21-04-2024
122478,Unexpected charges added without notificationI cancelled my order?? but refund is still pendingMoney deducted but refund not credited this is unacceptable,Billing,Chat,01-05-2024
122479,Unable to connect to the server need!! urgent help,Technical Support,Email,16-09-2024
122480,Missing<br>components in the package need urgent help,Product Issue,Email,07-08-2024
122481,<p>Facing issues updating account. details please resolve asap</p>,Account Management,Website,12-09-2024
122482,I<br>was charged twice for my last bill happening for the last 3 days,Billing,Chat,08-08-2024
122483,"<b>I want to, file a general complaint no response from support</b>",Other,Website,02-07-2024
122484,<i>Missing components in the package no response? from support</i>,Product Issue,Website,07-06-2024
122485,Internet<br>connection keeps dropping frequently no response from support,Technical Support,Website,27-04-2024
122486,Incorrect<br>charges... have appeared on my invoice this is unacceptable,Billing,Website,04-01-2024
122487,<p>Very<br>unhappy with the overall service happening for the? last 3 days</p>,Other,Website,12-07-2024
122488,Facing error code while using the service this is unacceptable,Technical Support,Phone,20-01-2024
122489,<i>Product quality is not as advertised need urgent help</i>,Product Issue,Chat,11-10-2024
122490,Unable<br>to login to my account please resolve. asap,Account Management,Website,16-06-2024
122491,Customer<br>support did not respond to my emails? please resolve asap,Other,Chat,11-01-2024
122492,The product stopped working within a week please resolve!! asap,Product Issue,Chat,01-01-2024
122493,<i>Need clarification regarding company policy this is unacceptable</i>,Other,Email,12-10-2024
122494,Service experience was poor happening for the!! last 3 days,Other,Website,07-05-2024
122495,<i>I was charged twice for my! last bill please resolve asap</i>,Billing,Chat,05-09-2024
