complaint_id,complaint_text,category,submitted_via,created_date
123985,<i>I want to file a general. complaint need urgent help</i>,Other,Phone,21-02-2024
123986,<b>Facing error code while. using the service no response from support</b>,Technical Support,Chat,04-04-2024
123987,<p>Unexpected<br>charges added without notification happening?? for the last 3 days</p>,Billing,Phone,14-06-2024
123988,Need clarification regarding company policy need urgent help,Other,Email,10-06-2024
123989,<b>My payment was successful but the! bill still shows unpaid need urgent help</b>,Billing,Website,15-04-2024
123990,<p>The item does not function as expected! no response from support</p>,Product Issue,Email,06-08-2024
123991,<i>Missing components in the package please resolve asap</i>,Product Issue,Email,02-04-2024
123992,Password<br>reset link is not working no response from support,Account Management,Chat,30-06-2024
123993,"Very<br>unhappy, with the overall service no response from support",Other,Website,18-10-2024
123994,Facing<br>error code while using the service no? response from support,Technical Support,Email,02-10-2024
123995,Need<br>clarification regarding company policy need urgent!! help,Other,Chat,11-08-2024
123996,Facing error code while using the? service please resolve asap,Technical Support,Website,27-08-2024
123997,I want to file a! general complaint please resolve asap,Other,Phone,06-03-2024
123998,Unauthorized changes made to my account no response from support,Account Management,Email,13-01-2024
123999,<b>Product quality is not as advertised no response from support</b>,Product Issue,Website,24-05-2024
124000,<b>Missing<br>components in the package please... resolve asap</b>,Product Issue,Email,04-01-2024
124001,I want to file a general complaint this is unacceptable,Other,Website,27-01-2024
124002,Unable<br>to connect to the server this is? unacceptable,Technical Support,Chat,23-01-2024
124003,Incorrect<br>charges have appeared on my invoice this is unacceptable,Billing,Chat,03-06-2024
124004,<p>The item does not function as expected please resolve asap</p>,Product Issue,Website,22-05-2024
124005,Need clarification regarding company policy happening for the!! last 3 days,Other,Email,30-06-2024
124006,Unauthorized changes made to my account need urgent help,Account Management,Phone,17-08-2024
124007,Unable<br>to?? connect to the server happening for the last 3 days,Technical Support,Phone,13-02-2024
124008,The<br>product stopped working! within a week no response from support,Product Issue,Chat,12-04-2024
124009,Unexpected charges added without?? notification no response from support,Billing,Chat,03-05-2024
124010,<i>I<br>want to file a general complaint this is unacceptable</i>,Other,Website,05-05-2024
124011,Unable to login to my account no response from. support,Account Management,Email,31-08-2024
124012,I<br>want to file a general complaint this is unacceptable,Other,Phone,20-08-2024
124013,<b>Product quality is not as advertised this is! unacceptable</b>,Product Issue,Email,09-06-2024
124014,App crashes whenever... I try to open it need urgent help,Technical Support,Phone,15-07-2024
124015,Facing issues updating account details no response from support,Account Management,Website,10-05-2024
124016,<i>Received a damaged product this? is unacceptable</i>,Product Issue,Website,27-05-2024
124017,My<br>account was locked without reason need urgent help,Account Management,Phone,06-07-2024
124018,Need<br>clarification regarding?? company policy no response from support,Other,Phone,14-10-2024
124019,<p>Internet connection keeps dropping frequently please resolve asap</p>,Technical Support,Phone,20-04-2024
124020,<p>Internet connection keeps dropping frequently no response from? support</p>,Technical Support,Phone,13-04-2024
124021,Received a damaged!! product happening for the last 3 days,Product Issue,Chat,30-05-2024
124022,Facing<br>error code while using? the service need urgent help,Technical Support,Website,29-04-2024
124023,<b>Missing components in the package need urgent help</b>,Product Issue,Phone,19-10-2024
124024,The<br>website## is extremely slow and unresponsive this is unacceptable,Technical Support,Website,13-04-2024
124025,Unable<br>to login to my account happening for the last 3 days,Account Management,Chat,13-07-2024
124026,<b>Unable to connect to the server please! resolve asap</b>,Technical Support,Website,16-04-2024
124027,Need clarification regarding company policy this is unacceptable,Other,Website,23-08-2024
124028,Very unhappy with the overall service. need urgent help,Other,Website,16-05-2024
124029,<i>I was charged twice! for my last bill happening for the last 3 days</i>,Billing,Chat,24-02-2024
124030,Customer<br>support did not respond to my emails happening for the?? last 3 days,Other,Website,10-02-2024
124031,Unable<br>to login to my? account no response from support,Account Management,Phone,12-04-2024
124032,The item!! does not function as expected please resolve asap,Product Issue,Website,28-07-2024
124033,Unable<br>to connect to the server this is unacceptable,Technical Support,Email,08-01-2024
124034,<i>I<br>was charged twice for my last bill please resolve asap</i>,Billing,Chat,23-02-2024
124035,The website is extremely slow and unresponsive need urgent help,Technical Support,Phone,06-01-2024
124036,Received a damaged product please resolve!! asap,Product Issue,Email,08-03-2024
124037,<i>Unexpected charges... added without notification please resolve asap</i>,Billing,Chat,26-06-2024
124038,Facing issues updating account## details this is unacceptable,Account Management,Email,11-04-2024
124039,Unauthorized changes made to my account please resolve asap,Account Management,Website,25-03-2024
124040,My account was? locked without reason please resolve asap,Account Management,Phone,24-02-2024
124041,I<br>was charged twice for my last bill no response## from support,Billing,Phone,06-04-2024
124042,Facing error code while using the service please resolve. asap,Technical Support,Phone,11-10-2024
124043,Very unhappy with! the overall service please resolve asap,Other,Phone,08-07-2024
124044,Unexpected<br>charges added without notification happening for the## last 3 days,Billing,Chat,05-02-2024
124045,"Internet connection, keeps dropping frequently happening for the last 3 days",Technical Support,Email,02-08-2024
124046,<b>Internet connection keeps dropping frequently happening for the last 3 days</b>,Technical Support,Chat,06-08-2024
124047,Unable to login!! to my account this is unacceptable,Account Management,Phone,23-07-2024
124048,<p>The product stopped working within a week need urgent?? help</p>,Product Issue,Chat,13-02-2024
124049,I<br>was charged twice for my last bill need urgent help,Billing,Phone,14-04-2024
124050,Facing error code while using... the service happening for the last 3 days,Technical Support,Website,07-03-2024
124051,The website! is extremely slow and unresponsive need urgent help,Technical Support,Website,26-09-2024
124052,<i>Late fee applied even though I paid on time? no response from support</i>,Billing,Email,10-07-2024
124053,Unable to connect to the server need urgent? help,Technical Support,Website,04-06-2024
124054,<i>Unable<br>to?? login to my account please resolve asap</i>,Account Management,Phone,17-02-2024
124055,Very<br>unhappy with the overall service please resolve asap,Other,Phone,10-03-2024
124056,My<br>payment was successful but the bill still shows unpaid this is unacceptable,Billing,Email,13-08-2024
124057,Need clarification regarding company policy this is unacceptable,Other,Email,11-05-2024
124058,Unauthorized changes made... to my account please resolve asap,Account Management,Chat,01-02-2024
124059,I want to file a general complaint no?? response from support,Other,Email,04-06-2024
124060,Received a damaged product no response? from support,Product Issue,Website,04-06-2024
124061,I want to. file a general complaint happening for the last 3 days,Other,Phone,12-02-2024
124062,Unauthorized<br>changes made to my account! happening for the last 3 days,Account Management,Chat,25-02-2024
124063,I was charged twice for my## last bill need urgent help,Billing,Email,24-01-2024
124064,<i>Unauthorized changes made to my account happening?? for the last 3 days</i>,Account Management,Chat,24-08-2024
124065,<i>Unable to login to my account no?? response from support</i>,Account Management,Website,18-04-2024
124066,Product quality is not as... advertised please resolve asap,Product Issue,Website,03-02-2024
124067,The product stopped working within a week happening for the last 3 days,Product Issue,Website,07-06-2024
124068,Unexpected charges added without notification happening for the last 3... days,Billing,Chat,14-08-2024
124069,Received<br>a damaged product please resolve? asap,Product Issue,Chat,15-03-2024
124070,Service experience was poor no response from support,Other,Chat,24-01-2024
124071,Internet connection keeps dropping! frequently please resolve asap,Technical Support,Chat,08-07-2024
